"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,37638.00,144.00,58.00,471.00,400.00,118.00,51.00,34.00,"US Airways Inc.","US","CLT","FAY",6,"617",1,1998,2,5,1,"F",
0.00,1.00,26500.00,100.00,94.00,0.00,0.00,632.00,118.00,92.00,"US Airways Inc.","US","CLT","FLL",6,"640",1,1998,2,5,2,"F",
0.00,1.00,26500.00,100.00,43.00,109.00,480.00,76.00,35.00,18.00,"US Airways Inc.","US","CLT","GSP",6,"640",1,1998,2,5,1,"F",
0.00,2.00,55560.00,216.00,115.00,0.00,0.00,334.00,143.00,102.00,"US Airways Inc.","US","CLT","HSV",6,"620",1,1998,2,5,1,"F",
0.00,1.00,37638.00,144.00,48.00,0.00,0.00,334.00,69.00,55.00,"US Airways Inc.","US","CLT","HSV",6,"617",1,1998,2,5,1,"F",
0.00,3.00,98472.00,378.00,175.00,803.00,0.00,334.00,208.00,159.00,"US Airways Inc.","US","CLT","HSV",6,"619",1,1998,2,5,1,"F",
0.00,3.00,112914.00,432.00,278.00,958.00,0.00,185.00,142.00,100.00,"US Airways Inc.","US","CLT","ILM",6,"617",1,1998,2,5,1,"F",
0.00,1.00,37638.00,144.00,100.00,400.00,500.00,428.00,75.00,63.00,"US Airways Inc.","US","CLT","IND",6,"617",1,1998,2,5,1,"F",
0.00,1.00,66070.00,203.00,183.00,0.00,620.00,329.00,61.00,47.00,"US Airways Inc.","US","CLT","JAX",6,"625",1,1998,2,5,1,"F",
0.00,1.00,38000.00,203.00,121.00,2069.00,660.00,2125.00,309.00,280.00,"US Airways Inc.","US","CLT","LAX",6,"625",1,1998,2,5,5,"F",
0.00,2.00,65648.00,252.00,179.00,0.00,1260.00,412.00,170.00,125.00,"US Airways Inc.","US","CLT","MDT",6,"619",1,1998,2,5,1,"F",
0.00,1.00,32824.00,126.00,40.00,3742.00,195.00,512.00,100.00,81.00,"US Airways Inc.","US","CLT","MEM",6,"619",1,1998,2,5,2,"F",
0.00,1.00,37638.00,144.00,60.00,0.00,0.00,512.00,103.00,82.00,"US Airways Inc.","US","CLT","MEM",6,"617",1,1998,2,5,2,"F",
0.00,1.00,32824.00,126.00,104.00,82.00,858.00,651.00,108.00,100.00,"US Airways Inc.","US","CLT","MKE",6,"619",1,1998,2,5,2,"F",
0.00,1.00,37638.00,144.00,83.00,105.00,298.00,489.00,89.00,71.00,"US Airways Inc.","US","CLT","PNS",6,"617",1,1998,2,5,1,"F",
0.00,1.00,32824.00,126.00,102.00,125.00,217.00,489.00,91.00,72.00,"US Airways Inc.","US","CLT","PNS",6,"619",1,1998,2,5,1,"F",
0.00,1.00,36924.00,141.00,117.00,0.00,0.00,214.00,61.00,41.00,"US Airways Inc.","US","CLT","SAV",6,"655",1,1998,2,5,1,"F",
0.00,2.00,64648.00,252.00,93.00,120.00,1347.00,336.00,154.00,116.00,"US Airways Inc.","US","CLT","SDF",6,"619",1,1998,2,5,1,"F",
0.00,1.00,32824.00,126.00,90.00,0.00,64.00,1474.00,200.00,184.00,"US Airways Inc.","US","CLT","SJU",6,"619",1,1998,2,5,3,"F",
0.00,1.00,32824.00,126.00,86.00,0.00,200.00,603.00,123.00,86.00,"US Airways Inc.","US","CLT","SYR",6,"619",1,1998,2,5,2,"F",
0.00,4.00,264280.00,812.00,670.00,11495.00,2588.00,508.00,345.00,276.00,"US Airways Inc.","US","CLT","TPA",6,"625",1,1998,2,5,2,"F",
0.00,6.00,192944.00,756.00,673.00,183.00,1502.00,508.00,572.00,444.00,"US Airways Inc.","US","CLT","TPA",6,"619",1,1998,2,5,2,"F",
0.00,1.00,26500.00,100.00,40.00,979.00,0.00,120.00,54.00,32.00,"US Airways Inc.","US","CLT","TRI",6,"640",1,1998,2,5,1,"F",
0.00,1.00,36924.00,143.00,56.00,916.00,322.00,177.00,50.00,35.00,"US Airways Inc.","US","CLT","TYS",6,"655",1,1998,2,5,1,"F",
0.00,1.00,27395.00,113.00,17.00,0.00,0.00,336.00,72.00,54.00,"America West Airlines Inc.","HP","CMH","BWI",6,"620",1,1998,2,5,1,"F",
0.00,2.00,49999.00,208.00,71.00,2744.00,3666.00,112.00,206.00,60.00,"Continental Air Lines Inc.","CO","CMH","CLE",6,"616",1,1998,2,5,1,"F",
0.00,1.00,39995.00,141.00,137.00,6.00,0.00,112.00,70.00,29.00,"Continental Air Lines Inc.","CO","CMH","CLE",6,"655",1,1998,2,5,1,"F",
0.00,3.00,55277.00,309.00,131.00,50.00,1723.00,112.00,139.00,89.00,"Continental Air Lines Inc.","CO","CMH","CLE",6,"640",1,1998,2,5,1,"F",
0.00,2.00,48926.00,256.00,129.00,6088.00,250.00,112.00,168.00,69.00,"Continental Air Lines Inc.","CO","CMH","CLE",6,"619",1,1998,2,5,1,"F",
0.00,2.00,63648.00,252.00,194.00,0.00,108.00,346.00,138.00,114.00,"US Airways Inc.","US","CMH","CLT",6,"619",1,1998,2,5,1,"F",
0.00,1.00,31800.00,126.00,117.00,0.00,545.00,1168.00,226.00,209.00,"United Air Lines Inc.","UA","CMH","COS",6,"619",1,1998,2,5,3,"F",
0.00,1.00,36924.00,142.00,78.00,45.00,2.00,322.00,67.00,53.00,"US Airways Inc.","US","CMH","DCA",6,"655",1,1998,2,5,1,"F",
0.00,1.00,38440.00,150.00,118.00,0.00,352.00,483.00,204.00,174.00,"America West Airlines Inc.","HP","CMH","JFK",6,"694",1,1998,2,5,1,"F",
0.00,1.00,26500.00,100.00,88.00,0.00,0.00,802.00,115.00,103.00,"US Airways Inc.","US","CMH","MCO",6,"640",1,1998,2,5,2,"F",
0.00,1.00,26500.00,100.00,1.00,111.00,0.00,324.00,56.00,49.00,"US Airways Inc.","US","CMH","MDT",6,"640",1,1998,2,5,1,"F",
0.00,2.00,63600.00,252.00,154.00,0.00,3601.00,296.00,132.00,99.00,"United Air Lines Inc.","UA","CMH","ORD",6,"619",1,1998,2,5,1,"F",
0.00,1.00,32824.00,126.00,126.00,181.00,0.00,405.00,87.00,68.00,"US Airways Inc.","US","CMH","PHL",6,"619",1,1998,2,5,1,"F",
0.00,1.00,19037.00,103.00,63.00,0.00,150.00,144.00,53.00,33.00,"Continental Air Lines Inc.","CO","CMH","PIT",6,"640",1,1998,2,5,1,"F",
0.00,1.00,34300.00,142.00,99.00,215.00,295.00,144.00,56.00,38.00,"Delta Air Lines Inc.","DL","CMH","PIT",6,"655",1,1998,2,5,1,"F",
0.00,1.00,37638.00,144.00,131.00,254.00,100.00,144.00,52.00,31.00,"US Airways Inc.","US","CMH","PIT",6,"617",1,1998,2,5,1,"F",
0.00,1.00,34300.00,142.00,5.00,0.00,200.00,198.00,49.00,37.00,"Delta Air Lines Inc.","DL","CMH","SDF",6,"655",1,1998,2,5,1,"F",
0.00,1.00,50340.00,180.00,177.00,62.00,3047.00,410.00,146.00,121.00,"Trans World Airways LLC","TW","CMH","STL",6,"622",1,1998,2,5,1,"F",
0.00,1.00,88840.00,287.00,286.00,6361.00,3535.00,72.00,30.00,17.00,"United Air Lines Inc.","UA","COS","DEN",7,"730",1,1998,2,5,1,"F",
0.00,1.00,37638.00,144.00,143.00,295.00,782.00,72.00,66.00,16.00,"US Airways Inc.","US","COS","DEN",6,"617",1,1998,2,5,1,"F",
0.00,1.00,38440.00,150.00,29.00,0.00,0.00,551.00,102.00,84.00,"America West Airlines Inc.","HP","COS","PHX",6,"694",1,1998,2,5,2,"F",
0.00,2.00,48290.00,200.00,147.00,6.00,4787.00,100.00,68.00,48.00,"Trans World Airways LLC","TW","COU","STL",6,"640",1,1998,2,5,1,"F",
