"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,25825.00,107.00,44.00,0.00,0.00,167.00,65.00,35.00,"Delta Air Lines Inc.","DL","ABE","ALB",6,"620",1,1998,1,1,1,"F",
0.00,2.00,47700.00,194.00,114.00,75.00,10.00,50.00,54.00,30.00,"US Airways Inc.","US","ABE","AVP",6,"603",1,1998,1,1,1,"F",
0.00,1.00,7200.00,19.00,12.00,0.00,0.00,315.00,120.00,109.00,"ExpressJet Airlines Inc.","RU","ABE","CAK",4,"405",1,1998,1,1,1,"F",
0.00,1.00,31824.00,126.00,58.00,22.00,2000.00,480.00,97.00,84.00,"US Airways Inc.","US","ABE","CLT",6,"619",1,1998,1,1,1,"F",
0.00,1.00,34300.00,142.00,87.00,0.00,1134.00,503.00,99.00,83.00,"Delta Air Lines Inc.","DL","ABE","CVG",6,"655",1,1998,1,1,2,"F",
0.00,1.00,10500.00,46.00,19.00,0.00,0.00,67.00,40.00,25.00,"ExpressJet Airlines Inc.","RU","ABE","EWR",4,"441",1,1998,1,1,1,"F",
0.00,1.00,25825.00,119.00,91.00,0.00,0.00,123.00,84.00,62.00,"Delta Air Lines Inc.","DL","ABE","ISP",6,"620",1,1998,1,1,1,"F",
0.00,1.00,34300.00,142.00,47.00,150.00,4000.00,87.00,72.00,35.00,"Delta Air Lines Inc.","DL","ABE","JFK",6,"655",1,1998,1,1,1,"F",
0.00,1.00,37638.00,144.00,54.00,19.00,81.00,82.00,58.00,36.00,"US Airways Inc.","US","ABE","LGA",6,"617",1,1998,1,1,1,"F",
0.00,7.00,222600.00,882.00,262.00,0.00,2582.00,654.00,873.00,737.00,"United Air Lines Inc.","UA","ABE","ORD",6,"619",1,1998,1,1,2,"F",
0.00,4.00,106000.00,400.00,198.00,166.00,0.00,253.00,249.00,193.00,"US Airways Inc.","US","ABE","PIT",6,"640",1,1998,1,1,1,"F",
0.00,1.00,34300.00,142.00,138.00,0.00,910.00,158.00,73.00,57.00,"Delta Air Lines Inc.","DL","ABI","DFW",6,"655",1,1998,1,1,1,"F",
0.00,1.00,36300.00,140.00,83.00,60.00,3500.00,328.00,146.00,57.00,"Delta Air Lines Inc.","DL","ABQ","PHX",7,"715",1,1998,1,1,1,"F",
0.00,17.00,653480.00,2550.00,1687.00,2792.00,14551.00,328.00,1368.00,966.00,"America West Airlines Inc.","HP","ABQ","PHX",6,"694",1,1998,1,1,1,"F",
