"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,56.00,1555000.00,3552.00,2131.00,112003.00,13127.00,792.00,6083.00,5546.00,"Alaska Airlines Inc.","AS","DUT","ANC",6,"621",3,1998,4,10,2,"F",
0.00,2.00,31022.00,120.00,66.00,2668.00,8953.00,178.00,92.00,73.00,"Reeve Aleutian Airways Inc.","RV","DUT","CDB",5,"550",3,1998,4,10,1,"F",
0.00,1.00,17743.00,43.00,30.00,9.00,6289.00,376.00,81.00,68.00,"Reeve Aleutian Airways Inc.","RV","DUT","PTH",5,"550",3,1998,4,10,1,"F",
0.00,1.00,2800.00,9.00,0.00,2.00,89.00,198.00,64.00,60.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","EAA","FAI",4,"416",1,1998,4,10,1,"F",
0.00,1.00,1000.00,5.00,0.00,0.00,440.00,170.00,75.00,71.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","EAA","FYU",0,"079",1,1998,4,10,1,"F",
0.00,1.00,31824.00,126.00,47.00,60.00,0.00,163.00,43.00,30.00,"US Airways Inc.","US","ELM","ALB",6,"619",1,1998,4,10,1,"F",
0.00,1.00,33115.00,122.00,58.00,0.00,0.00,601.00,140.00,131.00,"Southwest Airlines Co.","WN","ELP","CRP",6,"620",1,1998,4,10,2,"F",
0.00,1.00,37090.00,150.00,103.00,1.00,0.00,551.00,104.00,81.00,"Delta Air Lines Inc.","DL","ELP","DFW",6,"656",1,1998,4,10,2,"F",
0.00,1.00,6000.00,0.00,0.00,0.00,0.00,667.00,120.00,102.00,"USA Jet Airlines Inc.","U7","ELP","IAH",6,"681",2,1998,4,10,2,"P",
0.00,1.00,6000.00,0.00,0.00,2248.00,0.00,843.00,125.00,109.00,"USA Jet Airlines Inc.","U7","ELP","LIT",6,"681",2,1998,4,10,2,"P",
0.00,7.00,150500.00,0.00,0.00,90875.00,0.00,834.00,862.00,733.00,"USA Jet Airlines Inc.","U7","ELP","MCI",6,"635",2,1998,4,10,2,"P",
0.00,2.00,12000.00,0.00,0.00,6978.00,0.00,834.00,275.00,238.00,"USA Jet Airlines Inc.","U7","ELP","MCI",6,"681",2,1998,4,10,2,"P",
0.00,9.00,54000.00,0.00,0.00,19591.00,3544.00,834.00,1206.00,1047.00,"USA Jet Airlines Inc.","U7","ELP","MCI",6,"681",2,1998,4,10,2,"P",
0.00,2.00,12000.00,0.00,0.00,5133.00,0.00,972.00,300.00,257.00,"USA Jet Airlines Inc.","U7","ELP","MEM",6,"681",2,1998,4,10,2,"P",
0.00,1.00,21500.00,0.00,0.00,39033.00,0.00,1753.00,228.00,213.00,"USA Jet Airlines Inc.","U7","ELP","ORF",6,"635",2,1998,4,10,4,"P",
0.00,1.00,38440.00,150.00,98.00,82.00,0.00,347.00,78.00,66.00,"America West Airlines Inc.","HP","ELP","PHX",6,"694",1,1998,4,10,1,"F",
0.00,1.00,16451.00,103.00,73.00,0.00,0.00,496.00,109.00,94.00,"Continental Air Lines Inc.","CO","ELP","SAT",6,"640",1,1998,4,10,1,"F",
0.00,1.00,27395.00,113.00,84.00,59.00,0.00,496.00,78.00,72.00,"America West Airlines Inc.","HP","ELP","SAT",6,"620",1,1998,4,10,1,"F",
0.00,1.00,6000.00,0.00,0.00,0.00,0.00,269.00,84.00,60.00,"USA Jet Airlines Inc.","U7","ELP","TUS",6,"681",2,1998,4,10,1,"P",
0.00,2.00,43000.00,0.00,0.00,21989.00,0.00,1447.00,384.00,340.00,"USA Jet Airlines Inc.","U7","ELP","YIP",6,"635",2,1998,4,10,3,"P",
0.00,1.00,6000.00,0.00,0.00,2845.00,0.00,1447.00,198.00,180.00,"USA Jet Airlines Inc.","U7","ELP","YIP",6,"681",2,1998,4,10,3,"P",
0.00,1.00,40000.00,115.00,0.00,0.00,0.00,358.00,70.00,55.00,"Express One International Inc.","JKQ","ERI","IND",6,"640",1,1998,4,10,1,"L",
0.00,3.00,97472.00,378.00,262.00,166.00,0.00,109.00,122.00,84.00,"US Airways Inc.","US","ERI","PIT",6,"619",1,1998,4,10,1,"F",
0.00,1.00,31800.00,134.00,21.00,232.00,0.00,122.00,38.00,24.00,"United Air Lines Inc.","UA","EUG","MFR",6,"619",1,1998,4,10,1,"F",
0.00,3.00,74850.00,300.00,130.00,630.00,2222.00,161.00,163.00,119.00,"Trans World Airways LLC","TW","EVV","STL",6,"640",1,1998,4,10,1,"F",
0.00,1.00,37730.00,140.00,41.00,237.00,46.00,161.00,45.00,32.00,"Trans World Airways LLC","TW","EVV","STL",6,"655",1,1998,4,10,1,"F",
0.00,1.00,26017.00,128.00,121.00,0.00,0.00,1805.00,286.00,259.00,"Continental Air Lines Inc.","CO","EWR","ABQ",6,"619",1,1998,4,10,4,"F",
0.00,1.00,10800.00,50.00,13.00,0.00,0.00,404.00,80.00,66.00,"ExpressJet Airlines Inc.","RU","EWR","CLE",6,"675",1,1998,4,10,1,"F",
0.00,1.00,30540.00,126.00,101.00,0.00,2029.00,1605.00,261.00,231.00,"United Air Lines Inc.","UA","EWR","DEN",6,"698",1,1998,4,10,4,"F",
0.00,1.00,35097.00,141.00,137.00,2132.00,0.00,446.00,132.00,100.00,"Continental Air Lines Inc.","CO","EWR","GSO",6,"655",1,1998,4,10,1,"F",
0.00,1.00,22942.00,104.00,87.00,350.00,0.00,1400.00,269.00,235.00,"Continental Air Lines Inc.","CO","EWR","IAH",6,"616",1,1998,4,10,3,"F",
0.00,8.00,244320.00,1008.00,714.00,245.00,9325.00,2454.00,2788.00,2533.00,"United Air Lines Inc.","UA","EWR","LAX",6,"698",1,1998,4,10,5,"F",
0.00,1.00,26740.00,109.00,34.00,556.00,150.00,719.00,136.00,104.00,"United Air Lines Inc.","UA","EWR","ORD",6,"620",1,1998,4,10,2,"F",
0.00,1.00,46031.00,183.00,160.00,0.00,6715.00,1968.00,291.00,269.00,"Continental Air Lines Inc.","CO","EWR","SLC",6,"622",1,1998,4,10,4,"F",
0.00,1.00,26078.00,128.00,123.00,0.00,0.00,1215.00,196.00,167.00,"Continental Air Lines Inc.","CO","EWR","TUL",6,"619",1,1998,4,10,3,"F",
0.00,57.00,1605140.00,3384.00,2698.00,46031.00,77880.00,261.00,3001.00,2419.00,"Alaska Airlines Inc.","AS","FAI","ANC",6,"621",3,1998,4,10,1,"F",
0.00,53.00,1492040.00,3144.00,1496.00,131190.00,316240.00,503.00,4433.00,3872.00,"Alaska Airlines Inc.","AS","FAI","BRW",6,"621",3,1998,4,10,2,"F",
0.00,1.00,1000.00,5.00,0.00,361.00,187.00,106.00,50.00,46.00,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","3K","FAI","CHP",0,"079",1,1998,4,10,1,"F",
