"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,5941.00,30.00,22.00,0.00,0.00,500.00,130.00,125.00,"ExpressJet Airlines LLC","EV","ATL","AEX",4,"461",1,1998,1,2,2,"F",
0.00,2.00,136950.00,492.00,400.00,4920.00,3460.00,946.00,327.00,224.00,"Delta Air Lines Inc.","DL","ATL","BOS",7,"765",1,1998,1,2,2,"F",
0.00,1.00,25825.00,107.00,60.00,220.00,4275.00,712.00,112.00,96.00,"Delta Air Lines Inc.","DL","ATL","BUF",6,"620",1,1998,1,2,2,"F",
0.00,1.00,63040.00,204.00,153.00,352.00,1000.00,576.00,110.00,83.00,"Delta Air Lines Inc.","DL","ATL","BWI",6,"625",1,1998,1,2,2,"F",
0.00,2.00,51650.00,214.00,141.00,38.00,4200.00,191.00,104.00,64.00,"Delta Air Lines Inc.","DL","ATL","CAE",6,"620",1,1998,1,2,1,"F",
0.00,3.00,108900.00,455.00,253.00,1107.00,8964.00,191.00,139.00,94.00,"Delta Air Lines Inc.","DL","ATL","CAE",7,"715",1,1998,1,2,1,"F",
0.00,1.00,25825.00,107.00,104.00,470.00,373.00,554.00,102.00,83.00,"Delta Air Lines Inc.","DL","ATL","CLE",6,"620",1,1998,1,2,2,"F",
0.00,4.00,188000.00,723.00,219.00,1600.00,1600.00,373.00,370.00,292.00,"Delta Air Lines Inc.","DL","ATL","CVG",6,"622",1,1998,1,2,1,"F",
0.00,5.00,377340.00,1503.00,787.00,40947.00,3350.00,373.00,436.00,298.00,"Delta Air Lines Inc.","DL","ATL","CVG",7,"760",1,1998,1,2,1,"F",
0.00,21.00,1513025.00,5135.00,3693.00,72931.00,10212.00,373.00,1856.00,1219.00,"Delta Air Lines Inc.","DL","ATL","CVG",7,"765",1,1998,1,2,1,"F",
0.00,1.00,36300.00,157.00,138.00,338.00,2400.00,432.00,106.00,54.00,"Delta Air Lines Inc.","DL","ATL","DAY",7,"715",1,1998,1,2,1,"F",
0.00,2.00,51650.00,214.00,109.00,485.00,78.00,547.00,187.00,147.00,"Delta Air Lines Inc.","DL","ATL","DCA",6,"620",1,1998,1,2,2,"F",
0.00,1.00,34300.00,142.00,51.00,0.00,0.00,1199.00,186.00,165.00,"Delta Air Lines Inc.","DL","ATL","DEN",6,"655",1,1998,1,2,3,"F",
0.00,4.00,281800.00,951.00,565.00,8156.00,13200.00,732.00,540.00,438.00,"Delta Air Lines Inc.","DL","ATL","DFW",7,"765",1,1998,1,2,2,"F",
0.00,2.00,74180.00,300.00,208.00,0.00,983.00,732.00,297.00,234.00,"Delta Air Lines Inc.","DL","ATL","DFW",6,"656",1,1998,1,2,2,"F",
0.00,1.00,25825.00,107.00,26.00,550.00,0.00,594.00,103.00,85.00,"Delta Air Lines Inc.","DL","ATL","DTW",6,"620",1,1998,1,2,2,"F",
0.00,2.00,163100.00,464.00,161.00,6144.00,0.00,594.00,212.00,174.00,"Delta Air Lines Inc.","DL","ATL","DTW",6,"626",1,1998,1,2,2,"F",
0.00,1.00,25825.00,107.00,46.00,0.00,0.00,1282.00,208.00,192.00,"Delta Air Lines Inc.","DL","ATL","ELP",6,"620",1,1998,1,2,3,"F",
0.00,3.00,77475.00,321.00,211.00,1884.00,2309.00,745.00,399.00,305.00,"Delta Air Lines Inc.","DL","ATL","EWR",6,"620",1,1998,1,2,2,"F",
0.00,1.00,80400.00,252.00,67.00,3000.00,300.00,745.00,111.00,90.00,"Delta Air Lines Inc.","DL","ATL","EWR",6,"626",1,1998,1,2,2,"F",
0.00,1.00,25825.00,107.00,106.00,0.00,0.00,581.00,99.00,85.00,"Delta Air Lines Inc.","DL","ATL","FLL",6,"620",1,1998,1,2,2,"F",
0.00,2.00,72600.00,298.00,297.00,0.00,0.00,581.00,192.00,158.00,"Delta Air Lines Inc.","DL","ATL","FLL",7,"715",1,1998,1,2,2,"F",
0.00,2.00,68600.00,284.00,277.00,0.00,0.00,581.00,203.00,155.00,"Delta Air Lines Inc.","DL","ATL","FLL",6,"655",1,1998,1,2,2,"F",
0.00,26.00,1701350.00,6336.00,5816.00,18539.00,13272.00,581.00,2607.00,2055.00,"Delta Air Lines Inc.","DL","ATL","FLL",7,"765",1,1998,1,2,2,"F",
0.00,1.00,25825.00,107.00,104.00,434.00,0.00,508.00,93.00,71.00,"Delta Air Lines Inc.","DL","ATL","FWA",6,"620",1,1998,1,2,2,"F",
0.00,1.00,25825.00,107.00,104.00,0.00,0.00,154.00,39.00,27.00,"Delta Air Lines Inc.","DL","ATL","GSP",6,"620",1,1998,1,2,1,"F",
0.00,1.00,36300.00,149.00,93.00,185.00,0.00,154.00,47.00,27.00,"Delta Air Lines Inc.","DL","ATL","GSP",7,"715",1,1998,1,2,1,"F",
0.00,25.00,1941675.00,7135.00,5966.00,7651.00,53651.00,4502.00,14473.00,13758.00,"Delta Air Lines Inc.","DL","ATL","HNL",7,"760",1,1998,1,2,10,"F",
0.00,1.00,25825.00,107.00,103.00,0.00,100.00,151.00,48.00,29.00,"Delta Air Lines Inc.","DL","ATL","HSV",6,"620",1,1998,1,2,1,"F",
0.00,1.00,80400.00,252.00,183.00,400.00,1520.00,533.00,100.00,73.00,"Delta Air Lines Inc.","DL","ATL","IAD",6,"626",1,1998,1,2,2,"F",
0.00,1.00,25825.00,107.00,106.00,2324.00,1100.00,432.00,79.00,62.00,"Delta Air Lines Inc.","DL","ATL","IND",6,"620",1,1998,1,2,1,"F",
0.00,1.00,36300.00,157.00,110.00,200.00,0.00,432.00,93.00,63.00,"Delta Air Lines Inc.","DL","ATL","IND",7,"715",1,1998,1,2,1,"F",
0.00,1.00,25825.00,119.00,119.00,0.00,0.00,795.00,138.00,114.00,"Delta Air Lines Inc.","DL","ATL","ISP",6,"620",1,1998,1,2,2,"F",
0.00,1.00,47000.00,180.00,23.00,0.00,1200.00,341.00,79.00,61.00,"Delta Air Lines Inc.","DL","ATL","JAN",6,"622",1,1998,1,2,1,"F",
0.00,1.00,34300.00,142.00,137.00,0.00,1350.00,270.00,63.00,44.00,"Delta Air Lines Inc.","DL","ATL","JAX",6,"655",1,1998,1,2,1,"F",
0.00,1.00,75900.00,302.00,225.00,2952.00,0.00,270.00,191.00,165.00,"Delta Air Lines Inc.","DL","ATL","JAX",7,"760",1,1998,1,2,1,"F",
0.00,1.00,47000.00,183.00,174.00,50.00,0.00,760.00,126.00,106.00,"Delta Air Lines Inc.","DL","ATL","JFK",6,"622",1,1998,1,2,2,"F",
0.00,1.00,75900.00,302.00,142.00,4585.00,4300.00,760.00,112.00,92.00,"Delta Air Lines Inc.","DL","ATL","JFK",7,"760",1,1998,1,2,2,"F",
0.00,27.00,1742175.00,6561.00,5911.00,94284.00,20021.00,1747.00,6679.00,5947.00,"Delta Air Lines Inc.","DL","ATL","LAS",7,"765",1,1998,1,2,4,"F",
0.00,1.00,79515.00,295.00,243.00,3250.00,850.00,1747.00,242.00,213.00,"Delta Air Lines Inc.","DL","ATL","LAS",7,"760",1,1998,1,2,4,"F",
0.00,1.00,47000.00,183.00,99.00,50.00,600.00,1946.00,292.00,270.00,"Delta Air Lines Inc.","DL","ATL","LAX",6,"622",1,1998,1,2,4,"F",
0.00,27.00,1757975.00,6565.00,4333.00,138146.00,126942.00,1946.00,7718.00,6841.00,"Delta Air Lines Inc.","DL","ATL","LAX",7,"765",1,1998,1,2,4,"F",
0.00,1.00,251000.00,0.00,0.00,154080.00,0.00,1946.00,271.00,241.00,"Evergreen International Inc.","EZ","ATL","LAX",8,"817",2,1998,1,2,4,"P",
0.00,3.00,615000.00,0.00,0.00,400020.00,0.00,1946.00,872.00,778.00,"Evergreen International Inc.","EZ","ATL","LAX",8,"816",2,1998,1,2,4,"P",
0.00,1.00,25825.00,107.00,90.00,230.00,0.00,453.00,107.00,76.00,"Delta Air Lines Inc.","DL","ATL","LIT",6,"620",1,1998,1,2,1,"F",
0.00,1.00,49200.00,190.00,185.00,168.00,175.00,403.00,98.00,58.00,"Northwest Airlines Inc.","NW","ATL","MCO",6,"622",1,1998,1,2,1,"F",
0.00,8.00,206600.00,868.00,522.00,0.00,900.00,403.00,686.00,514.00,"Delta Air Lines Inc.","DL","ATL","MCO",6,"620",1,1998,1,2,1,"F",
0.00,3.00,102900.00,426.00,422.00,416.00,0.00,403.00,233.00,185.00,"Delta Air Lines Inc.","DL","ATL","MCO",6,"655",1,1998,1,2,1,"F",
0.00,1.00,90630.00,246.00,229.00,200.00,0.00,403.00,86.00,56.00,"Delta Air Lines Inc.","DL","ATL","MCO",7,"740",1,1998,1,2,1,"F",
0.00,45.00,2927325.00,10953.00,9479.00,98839.00,41115.00,403.00,3866.00,2623.00,"Delta Air Lines Inc.","DL","ATL","MCO",7,"765",1,1998,1,2,1,"F",
0.00,1.00,37610.00,149.00,105.00,20.00,3005.00,619.00,102.00,87.00,"Delta Air Lines Inc.","DL","ATL","MDT",7,"715",1,1998,1,2,2,"F",
0.00,1.00,80400.00,252.00,148.00,25.00,10.00,332.00,67.00,53.00,"Delta Air Lines Inc.","DL","ATL","MEM",6,"626",1,1998,1,2,1,"F",
